Job ID,Agency,Posting Type,Total Positions,Civil Service Title,Title Classification,Level,Job Category,Full-Time/Part-Time indicator,Career Level,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Hours/Shift,Residency Requirement,Posting Date,Job Postings Year
569629,DEPT OF ENVIRONMENT PROTECTION,External,1,ENGINEERING TECHNICIAN,Competitive-1,M1,"Technology, Data & Innovation",F,Experienced (non-manager),56069,78142,Annual,Harding Expressway,WSO-Executive/Tech Mgmt Office,TBD,Required,1/18/23,2023
610477,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,ASSOCIATE PUBLIC HEALTH SANITA,Competitive-1,M1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),80513,92590,Annual,Worth Street.,Food Safety & Community Sanit,TBD,Required,10/10/23,2023
609320,HRA/DEPT OF SOCIAL SERVICES,Internal,2,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,M1,Social Services,F,Experienced (non-manager),56677,65179,Annual,16Th Street,FIA Operations-NM,40 hours per week,Not required,10/3/23,2023
563251,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE PROJECT MANAGER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),74650,109409,Annual,Harding Expressway,PROJECT MANAGEMENT OFFICE (PMO,TBD,Not required,1/9/23,2023
612421,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,M1,Communications & Intergovernmental Affairs,F,Experienced (non-manager),84451,113550,Annual,Corona,Collections Unit,TBD,Required,11/21/23,2023
587600,DEPT. OF HOMELESS SERVICES,Internal,2,CASEWORKER,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),44009,75372,Annual,Beaver Street,DHS Executive Office,40 hours per week,Not required,6/8/23,2023
601172,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),82506,94882,Annual,28th Street,HIV Programs,TBD,Required,9/8/23,2023
556522,DEPT OF ENVIRONMENT PROTECTION,Internal,2,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),53057,77124,Annual,Corona,BUSINESS SERVICES GROUP,35 Hours Per Week,Required,12/7/22,2022
603806,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),73029,107348,Annual,16Th Street,FIA Operations-NM,TBD,Not required,9/11/23,2023
595561,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),92301,97138,Annual,28th Street,Early Intervention,TBD,Required,10/20/23,2023
603100,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Health Policy, Research & Analysis",F,Experienced (non-manager),82506,82506,Annual,28th Street,Public Information,TBD,Required,9/7/23,2023
585780,DEPT OF CITYWIDE ADMIN SVCS,External,3,COMMUNITY COORDINATOR,Non-Competitive-5,M1,"Policy, Research & Analysis",F,Experienced (non-manager),59116,67983,Annual,Centre Street,Office of Energy Conservatio,TBD,Required,11/24/23,2023
588950,DEPT OF DESIGN & CONSTRUCTION,Internal,1,CIVIL ENGINEERING INTERN,Competitive-1,1,"Engineering, Architecture, & Planning",F,Entry-Level,56181,64608,Annual,Queens,INFRA/DSGN/SEC.5/CSLT.DSGN G1,35 Hours Per Week,Not required,8/22/23,2023
596691,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CLERICAL ASSOCIATE,Competitive-1,1,Health,F,Entry-Level,43728,68000,Annual,28th Street,Fin-Fin. Admin & Planning,TBD,Required,8/7/23,2023
611307,CAMPAIGN FINANCE BOARD,Internal,1,ANALYST CFB AL 2&3 ONLY,Pending Classification-2,M1,Administration & Human Resources,F,Experienced (non-manager),65000,72500,Annual,Church Street,Managerial,TBD,Required,10/13/23,2023
605039,DEPARTMENT OF INVESTIGATION,External,1,SPECIAL INVESTIGATOR,Exempt-4,M1,Communications & Intergovernmental Affairs,F,Experienced (non-manager),85000,96000,Annual,Maiden Lane,OIG NYPD,TBD,Required,9/15/23,2023
605479,CAMPAIGN FINANCE BOARD,External,1,ANALYST CFB AL 2&3 ONLY,Pending Classification-2,M0,"Policy, Research & Analysis",F,Manager,85000,95000,Annual,Church Street,Managerial,TBD,Required,9/21/23,2023
605898,HRA/DEPT OF SOCIAL SERVICES,Internal,1,COMMUNITY ASSOCIATE,Non-Competitive-5,M1,Social Services,F,Experienced (non-manager),41887,48170,Annual,Staten Islands,Adult Protective Services-NM,TBD,Required,9/29/23,2023
616178,LAW DEPARTMENT,External,1,CLAIM SPECIALIST,Competitive-1,M1,Legal Affairs,F,Experienced (non-manager),65709,93784,Annual,Church Street,Tort: New York,TBD,Required,11/15/23,2023
566746,DEPARTMENT OF TRANSPORTATION,Internal,1,CONFIDENTIAL STRATEGY PLANNER,Non-Competitive-5,M1,"Policy, Research & Analysis",F,Experienced (non-manager),74710,100812,Annual,Water Street,Office of the Commissioner,35 Hours Per Week,Required,1/12/23,2023
597681,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Assistant Commissioner of Info,Pending Classification-2,M2,"Technology, Data & Innovation",F,Executive,72038,163598,Annual,Queens,ITS/PROJECT MANAGEMENT,35 Hours Per Week,Required,11/20/23,2023
601032,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CONSULTANT (EARLY CHILDHOOD ED,Competitive-1,M1,Health,F,Experienced (non-manager),77998,93000,Annual,Worth Street.,Child Care,TBD,Required,10/12/23,2023
603999,DISTRICT ATTORNEY RICHMOND COU,External,1,COMMUNITY ASSOCIATE,Non-Competitive-5,1,Legal Affairs,F,Entry-Level,55000,55000,Annual,Staten Islands,Criminal Court,TBD,Required,10/30/23,2023
582794,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,PUBLIC HEALTH ADVISER (SCHOOL,Competitive-1,M1,Health,P,Experienced (non-manager),25.77,32.88,Hourly,Bronx,SH Vision,TBD,Hybrid,9/22/23,2023
554145,TECHNOLOGY & INNOVATION,Internal,1,IT SECURITY SPECIALIST,Non-Competitive-5,M1,"Technology, Data & Innovation",F,Experienced (non-manager),75000,75000,Annual,Metrotech,CYBER ADMIN & OPERATIONS,35 Hours Per Week,Not required,11/22/23,2023
597919,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE PROJECT MANAGER,Competitive-1,M0,"Finance, Accounting, & Procurement",F,Manager,98470,133496,Annual,Harding Expressway,BWT - ADMINISTRATION/PERSONNEL,35 Hours Per Week,Not required,8/13/23,2023
606875,OFFICE OF MANAGEMENT & BUDGET,External,1,BUDGET ANALYST (OMB),Pending Classification-2,1,"Finance, Accounting, & Procurement",F,Entry-Level,51550,73806,Annual,Greenwich Street,Administration of Justice,TBD,Required,9/22/23,2023
609325,HRA/DEPT OF SOCIAL SERVICES,External,4,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,M1,Social Services,F,Experienced (non-manager),56677,65179,Annual,Vanderbilt Avenue,FIA Operations-NM,40 hours per week,Not required,10/3/23,2023
608847,NYC HOUSING AUTHORITY,Internal,1,CONFIDENTIAL INVESTIGATOR,Non-Competitive-5,1,"Public Safety, Inspections, & Enforcement",F,Entry-Level,45113,64693,Annual,Office Of The Inspector Genera,Office of the Inspect General,TBD,Not required,10/6/23,2023
615101,CAMPAIGN FINANCE BOARD,Internal,1,ANALYST CFB AL 2&3 ONLY,Pending Classification-2,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),72000,72000,Annual,Church Street,Managerial,TBD,Required,11/6/23,2023
545633,FIRE DEPARTMENT,Internal,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),53057,77124,Annual,Brooklyn,Timekeeping Admin & Complain,TBD,Required,8/31/22,2022
595484,ADMIN FOR CHILDREN'S SVCS,External,1,CHILD AND FAMILY SPECIALIST,Competitive-1,M1,Social Services,F,Experienced (non-manager),79798,107616,Annual,First Avenue,Children's Center,TBD,Required,11/14/23,2023
615080,DEPT OF HEALTH/MENTAL HYGIENE,External,1,PUBLIC HEALTH ADVISER,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),51528,59257,Annual,28th Street,HIV Programs,TBD,Required,11/14/23,2023
598231,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ASSOCIATE STAFF ANALYST,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),70611,81203,Annual,World Trade Center,Fiscal Operations-NM,40 hours per week,Required,8/11/23,2023
543628,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE PUBLIC HEALTH S,Competitive-1,M0,Administration & Human Resources,F,Manager,58700,161534,Annual,Corona,ENVIRONMENTAL HEALTH/SAFETY,40 hours per week,Required,8/15/22,2022
607063,MAYORS OFFICE OF CONTRACT SVCS,External,1,RESEARCH PROJECTS COOR(MA)-MGR,Pending Classification-2,M0,"Finance, Accounting, & Procurement",F,Manager,58700,65000,Annual,Greenwich Street,Procurement Operations,TBD,Required,10/20/23,2023
582605,DEPT OF ENVIRONMENT PROTECTION,External,1,IT AUTOMATION AND MONITORING E,Non-Competitive-5,M1,"Technology, Data & Innovation",F,Experienced (non-manager),75000,140000,Annual,Corona,BIT - BWT,35 Hours Per Week,Not required,7/28/23,2023
595118,HRA/DEPT OF SOCIAL SERVICES,External,1,CLERICAL ASSOCIATE,Competitive-1,1,Social Services,F,Entry-Level,39763,45728,Annual,16Th Street,Adult Protective Services-NM,TBD,Required,11/2/23,2023
585493,DEPARTMENT OF TRANSPORTATION,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),84451,113550,Annual,Water Street,Bureau of Bridges Exec Hdqtr,40 hours per week,Required,5/8/23,2023
531064,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY MEDICAL SPECIALIST (PART-,Non-Competitive-5,M1,Health,P,Experienced (non-manager),82.23,88.13,Daily,9Th Street,Medical Services,TBD,Not required,5/5/22,2022
579982,DEPT OF ENVIRONMENT PROTECTION,External,8,CIVIL ENGINEERING INTERN,Competitive-1,1,"Engineering, Architecture, & Planning",F,Entry-Level,51413,59125,Annual,Brooklyn,SHAFT MAINTENANCE,TBD,Not required,6/30/23,2023
591451,DEPT OF DESIGN & CONSTRUCTION,External,1,CLERICAL ASSOCIATE,Competitive-1,1,"Engineering, Architecture, & Planning",F,Entry-Level,43728,55000,Annual,Queens,Infra-Executive,35 Hours Per Week,Required,9/14/23,2023
565700,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,M1,Communications & Intergovernmental Affairs,F,Experienced (non-manager),94715,105000,Annual,Broadway,Off Of Supp Accountability-NM,40 hours per week,Required,1/13/23,2023
605320,DEPT OF YOUTH & COMM DEV SRVS,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,91768,Annual,Lafayette Street,YOUTH SERVICES SUPPORT,35 Hours Per Week,Required,11/8/23,2023
609864,HRA/DEPT OF SOCIAL SERVICES,External,1,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,M1,Social Services,F,Experienced (non-manager),56677,65179,Annual,Bronx,FIA Operations-NM,40 hours per week,Not required,10/5/23,2023
597711,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSISTANT CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),62370,93587,Annual,Corona,Green Infrastructure,TBD,Not required,8/11/23,2023
592239,HOUSING PRESERVATION & DVLPMNT,Internal,1,CONSTRUCTION PROJECT MANAGER,Competitive-1,M1,"Public Safety, Inspections, & Enforcement",TBD,Experienced (non-manager),71726,71726,Annual,Brooklyn,ERP - Brooklyn,TBD,Not required,7/7/23,2023
609667,DEPARTMENT OF PROBATION,External,1,AGENCY ATTORNEY,Non-Competitive-5,M1,Legal Affairs,F,Experienced (non-manager),79620,117541,Annual,Beaver Street,Admin Executive Offices,TBD,Not required,11/13/23,2023
591171,DEPT OF ENVIRONMENT PROTECTION,Internal,1,INSTRUMENTATION SPECIALIST,Competitive-1,M1,"Technology, Data & Innovation",F,Experienced (non-manager),58615,60764,Annual,Brooklyn,SHAFT MAINTENANCE,TBD,Required,7/6/23,2023
597057,DEPT OF HEALTH/MENTAL HYGIENE,External,1,PUBLIC HEALTH ADVISER,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),51528,59257,Annual,28th Street,Immunization Surveillance,TBD,Required,8/7/23,2023
614411,DEPARTMENT OF TRANSPORTATION,External,1,CITY PLANNER,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),85372,129661,Annual,Queens,Parking Engineering,35 Hours Per Week,Required,11/27/23,2023
581069,DEPT OF ENVIRONMENT PROTECTION,External,5,ASSISTANT CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),65640,85646,Annual,Corona,Green Infrastructure,TBD,Not required,4/11/23,2023
484977,FINANCIAL INFO SVCS AGENCY,Internal,1,SENIOR IT ARCHITECT,Non-Competitive-5,M1,"Technology, Data & Innovation",F,Experienced (non-manager),0,100000,Annual,Manhattan,Ops/FS/Tech Sys/FMS Reporting,40 hours per week,Not required,2/11/22,2022
599769,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),82506,94882,Annual,28th Street,"Children, Youth, & Families",TBD,Required,10/18/23,2023
592037,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Health Policy, Research & Analysis",F,Experienced (non-manager),82506,94882,Annual,First Avenue,Virology/Immunology,TBD,Required,11/15/23,2023
602453,DEPARTMENT OF TRANSPORTATION,Internal,1,AGENCY ATTORNEY INTERNE,Non-Competitive-5,M1,Legal Affairs,F,Experienced (non-manager),62397,75760,Annual,Water Street,Legal Affairs,35 Hours Per Week,Not required,9/9/23,2023
596420,DEPT OF HEALTH/MENTAL HYGIENE,External,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,0,Health,P,Student,15.5,19.9,Hourly,28th Street,HIV Programs,TBD,Hybrid,8/30/23,2023
561649,DEPT OF ENVIRONMENT PROTECTION,External,1,ENVIRONMENTAL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),80557,111917,Annual, Walker Road,UPSTATE CAPITAL CONSTR. - IFA,TBD,Not required,11/25/22,2022
607101,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Policy, Research & Analysis",F,Experienced (non-manager),92301,106146,Annual,Centre Street,Office of Energy Conservatio,TBD,Required,11/3/23,2023
596411,DEPT OF ENVIRONMENT PROTECTION,External,1,ADM PROC ANAL-NM FRM M1-3,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),65232,151810,Annual,Harding Expressway,BWT - ADMINISTRATION/PERSONNEL,35 Hours Per Week,Required,8/13/23,2023
586952,DEPT. OF HOMELESS SERVICES,Internal,2,CASEWORKER,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),44009,50610,Annual,Brooklyn,Adult Services,40 hours per week,Not required,6/16/23,2023
540541,DEPT OF ENVIRONMENT PROTECTION,Internal,1,LANDSCAPE ARCHITECT,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),67757,98128,Annual,Corona,ENVIRONMENTAL PLANNING,35 Hours Per Week,Not required,7/16/22,2022
610587,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Policy, Research & Analysis",TBD,Experienced (non-manager),103026,125000,Annual,28th Street,Budget Administration,TBD,Required,10/19/23,2023
599925,NYC HOUSING AUTHORITY,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,91768,Annual,REES,Res. Part & Civic Engmt. Svcs,TBD,Not required,9/25/23,2023
607795,DEPT. OF HOMELESS SERVICES,External,26,COMMUNITY ASSOCIATE,Non-Competitive-5,M1,Administration & Human Resources,F,Experienced (non-manager),41887,69709,Annual,Beaver Street,Housing Emergency Ref Op,40 hours per week,Required,11/14/23,2023
554148,DEPT OF ENVIRONMENT PROTECTION,External,1,ENVIRONMENTAL ENGINEERING INTE,Competitive-1,M2,"Engineering, Architecture, & Planning",F,Executive,51413,62260,Annual,Harding Expressway,BWT - ADMINISTRATION/PERSONNEL,TBD,Not required,10/5/22,2022
613188,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),58695,69462,Annual,28th Street,HIV Programs,TBD,Required,11/3/23,2023
532415,DEPARTMENT OF CORRECTION,External,10,DIRECTOR OF CORRECTIONAL STAND,Non-Competitive-5,M2,"Policy, Research & Analysis",F,Executive,150000,175000,Annual,Hazen Street,Commissioner,TBD,Required,5/25/22,2022
600365,OFFICE OF THE COMPTROLLER,External,1,EXECUTIVE AGENCY COUNSEL,Non-Competitive-5,M0,Legal Affairs,F,Manager,100000,120000,Annual,Centre Street,General Counsel,TBD,Not required,9/17/23,2023
608642,HRA/DEPT OF SOCIAL SERVICES,External,1,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,M1,Social Services,F,Experienced (non-manager),115000,132265,Annual,World Trade Center,FIA Admin Support Svcs-NM,40 hours per week,Required,9/28/23,2023
611234,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Policy, Research & Analysis",F,Experienced (non-manager),70087,70087,Annual,28th Street,"Alcohol, Drug Prev & Treatment",TBD,Required,10/16/23,2023
603137,DEPT OF DESIGN & CONSTRUCTION,Internal,3,CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",TBD,Experienced (non-manager),88026,122295,Annual,Queens,INFRASTRUCTURE/DESIGN/EXEC,35 Hours Per Week,Not required,9/26/23,2023
610645,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE PUBLIC HEALTH SANITA,Competitive-1,M1,"Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),73579,111321,Annual,Staten Islands,EHS - SUTTON PARK - OZ,TBD,Not required,10/22/23,2023
570748,DEPT OF ENVIRONMENT PROTECTION,Internal,1,MACHINIST,Competitive-1,M1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),37.28,43.4,Hourly,Staten Islands,Dept of Environment Protection,TBD,Not required,3/8/23,2023
617426,HUMAN RIGHTS COMMISSION,Internal,3,AGENCY ATTORNEY,Non-Competitive-5,M1,Legal Affairs,F,Experienced (non-manager),69090,79454,Annual,Reade Street,Law Enforc.Bureau Executive,40 hours per week,Not required,11/27/23,2023
568684,DEPT OF ENVIRONMENT PROTECTION,Internal,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),84468,111003,Annual,Corona,Dept of Environment Protection,35 Hours Per Week,Required,1/18/23,2023
514693,DEPARTMENT OF TRANSPORTATION,Internal,1,ASSISTANT TRANSPORTATION SPECI,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),49328,72571,Annual,Water Street,Permit Management,TBD,Required,1/20/22,2022
612161,ADMIN FOR CHILDREN'S SVCS,Internal,3,CONGREG CARE SPEC-ACS(35 HR WK,Competitive-1,M1,Social Services,F,Experienced (non-manager),56154,83032,Annual,First Avenue,Children's Center,TBD,Required,11/17/23,2023
590738,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,M0,"Engineering, Architecture, & Planning",F,Manager,80931,208826,Annual,Harding Expressway,PROJECT MANAGEMENT AND CONSTR.,TBD,Not required,7/14/23,2023
526075,DEPARTMENT OF CORRECTION,External,7,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),54100,62215,Annual,Astoria,Adult Offender Pgms.,TBD,Required,3/8/23,2023
587083,DEPARTMENT OF FINANCE,External,20,HEARING OFFICER (PVB - NOT EMP,Pending Classification-2,M1,Constituent Services & Community Programs,P,Experienced (non-manager),57.99,57.99,Hourly,John Street,Aljs - P/T,40 hours per week,Not required,11/1/23,2023
527430,DEPARTMENT OF CORRECTION,External,4,COMMUNITY ASSOCIATE,Non-Competitive-5,M1,Social Services,F,Experienced (non-manager),38333,44083,Annual,Astoria,Adult Offender Pgms.,TBD,Required,1/4/23,2023
606817,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),74730,161534,Annual,Corona,FLEET ADMINISTRATION,35 Hours Per Week,Required,11/27/23,2023
613707,NYC HOUSING AUTHORITY,External,1,MAINTENANCE WORKER,Competitive-1,M1,Building Operations & Maintenance,F,Experienced (non-manager),29.98,31.16,Hourly,Central Park ,Technical Resources,TBD,Not required,11/20/23,2023
541024,DEPT OF ENVIRONMENT PROTECTION,External,1,IT SECURITY SPECIALIST,Non-Competitive-5,M1,"Technology, Data & Innovation",F,Experienced (non-manager),130000,180000,Annual,Corona,BUSINESS INFORMATION TECH,35 Hours Per Week,Not required,5/30/23,2023
